content,score,Label,text_clean
"Sekedar saran.. Harusnya ada pilihan menu Tarik Profit, jadi setiap profit bisa ditarik ke menu itu.. Saat profit ditarik, maka dana kita kembali ke modal awal.. Dari menu Tarik Profit, nantinya bisa di WD dg nominal tertentu.. Misal modal 1jt, profit 150rb, total dana 1.150rb.. Saat profit ditarik ke Menu Tarik Profit, maka modal tinggal 1jt.. Nanti 150rb nya bisa ditarik ke rekening.. Silahkan dipelajari",1,Negatif,sekedar saran harusnya ada pilihan menu tarik profit jadi setiap profit bisa ditarik ke menu itu saat profit ditarik maka dana kita kembali ke modal awal dari menu tarik profit nantinya bisa di wd dg nominal tertentu misal modal jt profit rb total dana rb saat profit ditarik ke menu tarik profit maka modal tinggal jt nanti rb nya bisa ditarik ke rekening silahkan dipelajari
"Kenapa akun bibit saya sering terhungun ke perangkat android yang bukan milik saya? Saya sudah logout perangkat tersebut, tapi pasti ada saja perangkat yang terhubung lagi. Ini membuat saya sebagai pengguna bibit sangat tidak nyaman dengan keamanan dana yang saya investasikan.",3,Positif,kenapa akun bibit saya sering terhungun ke perangkat android yang bukan milik saya saya sudah logout perangkat tersebut tapi pasti ada saja perangkat yang terhubung lagi ini membuat saya sebagai pengguna bibit sangat tidak nyaman dengan keamanan dana yang saya investasikan
"Tolong sistem aplikasi nya diperbaiki. Karna jujur saya sangat tidak nyaman dengan aplikasi ini. Isinya sudah bagus,sangat menarik. Tpi kenapa saat mau login buffering terus,mau pindah ke home juga buffering. Semuanya sudah bagus,hanya saja tolong perbaiki sistem nya agar tidak lambat. Terimakasih",5,Positif,tolong sistem aplikasi nya diperbaiki karna jujur saya sangat tidak nyaman dengan aplikasi ini isinya sudah bagussangat menarik tpi kenapa saat mau login buffering terusmau pindah ke home juga buffering semuanya sudah bagushanya saja tolong perbaiki sistem nya agar tidak lambat terimakasih
Buat kalian semua nih yang belom pernah download aplikasinya tapi penasaran. Sini gua kasi tau inti dari aplikasi ini. Aplikasi ini ada untung ada buntung. Tapi ada tapi nya yaitu buntungnya lebih banyak cok. Aku dah pernah pake soalnya. Awal2 aku deposit 100 ribu terus lama2 kadang naik kadang turun sampe mentok ke 87 ribu paling kalo naik cuma 104.000 ribu Jadi mendingan kalian di deposito aja cok. Aman dan profit terus gak da buntungnya lagian tuk deposito sekarang ada sampe 8%pertahun bunga,1,Negatif,buat kalian semua nih yang belom pernah download aplikasinya tapi penasaran sini gua kasi tau inti dari aplikasi ini aplikasi ini ada untung ada buntung tapi ada tapi nya yaitu buntungnya lebih banyak cok aku dah pernah pake soalnya awal aku deposit  ribu terus lama kadang naik kadang turun sampe mentok ke  ribu paling kalo naik cuma  ribu jadi mendingan kalian di deposito aja cok aman dan profit terus gak da buntungnya lagian tuk deposito sekarang ada sampe pertahun bunga
"Alhamdulillah, saya sangat berterima kasih bibit karenamu bisa berhemat uang.. karena saya seorang mahasiswa yg belum berpenghasilan dan masih bergantung orang tua dengan adanya bibit saya bisa atur keuangan secara stabil.. 🔥 emang resiko penarikan uang lumayan lama tapi okelah..",5,Positif,alhamdulillah saya sangat berterima kasih bibit karenamu bisa berhemat uang karena saya seorang mahasiswa yg belum berpenghasilan dan masih bergantung orang tua dengan adanya bibit saya bisa atur keuangan secara stabil  emang resiko penarikan uang lumayan lama tapi okelah
"Min, ini ko gw masuk nya lama bat loading nya, sekali masuk langsung keluar sendiri, tolong lah-_- hp sm jaringan WiFi gw baik² aja, ini gmn sih? Kenapa bisa begini coba? Nyebelin bat ih, gw uninstall aja lah",1,Negatif,min ini ko gw masuk nya lama bat loading nya sekali masuk langsung keluar sendiri tolong lah hp sm jaringan wifi gw baik aja ini gmn sih kenapa bisa begini coba nyebelin bat ih gw uninstall aja lah
"Makin kesini makin lemott aplikasinya, dulu tiap klik menu lain langsung kebuka gak pake muter, smooth pokoknya",4,Positif,makin kesini makin lemott aplikasinya dulu tiap klik menu lain langsung kebuka gak pake muter smooth pokoknya
"Saya coba beli obligasi pakai uang 600.000 dari pemerintah karena sisanya sudah gagal buat usaha tahun lalu. Tapi, saya cek tiap hari malah bukannya untung malah rugi padahal ikut saran dari aplikasinya. Saya biarkan beberapa bulan malah rugi banyak dan akhirnya saya tarik tapi hanya bisa ke rekening bank aktif dan belum bisa ke e wallet padahal mau isi saldo bibit bisa pakai gojek. Paling jengkelin lagi ada biaya dan prosesnya lama. Jadi, saya gak recommend buat pemula.",1,Negatif,saya coba beli obligasi pakai uang  dari pemerintah karena sisanya sudah gagal buat usaha tahun lalu tapi saya cek tiap hari malah bukannya untung malah rugi padahal ikut saran dari aplikasinya saya biarkan beberapa bulan malah rugi banyak dan akhirnya saya tarik tapi hanya bisa ke rekening bank aktif dan belum bisa ke e wallet padahal mau isi saldo bibit bisa pakai gojek paling jengkelin lagi ada biaya dan prosesnya lama jadi saya gak recommend buat pemula
"Mengikuti bibit itu seperti jebakan batman. Sebenarnya ga untung mlah buntung, tapi bikin penasaran. Lebih baik uang kita tabung di deposito saja, tiap bulan pasti ada bagi hasil meskipun sedikit. Saya sudah mengalami berulang kali dana minus. Taruh 1 juta eh malah kepotong . Gak cocok kayanya saya ikutan kaya gini. Tp krn penasaran, saya masih bertahan pd obligasi yg drawdownnya 0 % hahaha, entahlah , buntung tapi penasaran terus",1,Negatif,mengikuti bibit itu seperti jebakan batman sebenarnya ga untung mlah buntung tapi bikin penasaran lebih baik uang kita tabung di deposito saja tiap bulan pasti ada bagi hasil meskipun sedikit saya sudah mengalami berulang kali dana minus taruh  juta eh malah kepotong  gak cocok kayanya saya ikutan kaya gini tp krn penasaran saya masih bertahan pd obligasi yg drawdownnya   hahaha entahlah  buntung tapi penasaran terus
"Aplikasinya aneh banget masaa mau ambil uang sendiri harus nunggu lama banget. Katanya 3 hari kerja tapi ini udah mau seminggu uang saya tetap belom masuk ke rekening, padahal status nya sudah terjual. Gimana si maksudnya kok di persulit gitu??",1,Negatif,aplikasinya aneh banget masaa mau ambil uang sendiri harus nunggu lama banget katanya  hari kerja tapi ini udah mau seminggu uang saya tetap belom masuk ke rekening padahal status nya sudah terjual gimana si maksudnya kok di persulit gitu
"Kenapa saya mau login ngga bisa ? masukan pin salah,. Di minta masukan no KTP yang di daftarkan juga salah,. Padahal pin selalu saya sakan dengan akun lain dan no KTP juga saya cuman punya 1 yang saya daftarkan tapi salah,. Untung guman pernah top up sekali doank dulu . Kebayang duit hangus kalau saya top up banyak.",1,Negatif,kenapa saya mau login ngga bisa  masukan pin salah di minta masukan no ktp yang di daftarkan juga salah padahal pin selalu saya sakan dengan akun lain dan no ktp juga saya cuman punya  yang saya daftarkan tapi salah untung guman pernah top up sekali doank dulu  kebayang duit hangus kalau saya top up banyak
"rekomendasi bgt buat pemula yang mau coba"" nabung pengalaman pribadi saya dari mulai deposit sampai penarikan aman"" saja sudah sekitar 6 bulan kalo ga salah saya pakai app ini. the best lah pokoknya :) Thx Bibit",5,Positif,rekomendasi bgt buat pemula yang mau coba nabung pengalaman pribadi saya dari mulai deposit sampai penarikan aman saja sudah sekitar  bulan kalo ga salah saya pakai app ini the best lah pokoknya  thx bibit
"Setelah update aplikasi kok masuk pake finger print ga bisa, dan sering logout sendiri. Udah enak dulu apps nya. Please bibit fix it.",2,Negatif,setelah update aplikasi kok masuk pake finger print ga bisa dan sering logout sendiri udah enak dulu apps nya please bibit fix it
Kasih tau ke android developernya. Tolong bottomsheet itu kalo pencet tombol BACK behaviornya harusnya nutup bottomsheetnya. Bukan malah keluar dari apps. UX yg begini ini gaenak. Diatur dong di onBackPressed nya. Cek bottomsheet lagi kebuka apa ga. Kalo kebuka ya set dismiss bottomsheetnya. Problem bgt kl lg pilih reksadana di menu topup & btmsht nya mode full terus mau balik ke home jadi susah jari kudu pencet tombol diatas. Perbaikin dulu ya. Kabarin kl udah beres.,1,Negatif,kasih tau ke android developernya tolong bottomsheet itu kalo pencet tombol back behaviornya harusnya nutup bottomsheetnya bukan malah keluar dari apps ux yg begini ini gaenak diatur dong di onbackpressed nya cek bottomsheet lagi kebuka apa ga kalo kebuka ya set dismiss bottomsheetnya problem bgt kl lg pilih reksadana di menu topup  btmsht nya mode full terus mau balik ke home jadi susah jari kudu pencet tombol diatas perbaikin dulu ya kabarin kl udah beres
"Review Jujur : Proses Claim Terlalu lama di katagori Reksadana jika di bandingkan dengan Aplikasi yg lain,padahal udah Bank sama... Ketika Bertanya dengan CS juga ngga jelas jawabannya... BOT yg balas... Untuk Margin rata2 sama dgn aplikasi lain,Reksadana Obligasi belum lengkap... mending di Lampu Aladin... Gesit,simple,1 aplikasi...",1,Negatif,review jujur  proses claim terlalu lama di katagori reksadana jika di bandingkan dengan aplikasi yg lainpadahal udah bank sama ketika bertanya dengan cs juga ngga jelas jawabannya bot yg balas untuk margin rata sama dgn aplikasi lainreksadana obligasi belum lengkap mending di lampu aladin gesitsimple aplikasi
"Meskipun sedikit jumlahnya kurang dari 200k, saya merasa kecewa padahal itu sudah penjualan dari tahun kemarin tetap saja belum ke kirim ke rekening. Terus udah 3 hari menghubungi call center terkait juga ga direspon"". Pas ditanya langsung lewat media sosialnya malah bikin puyeng suruh sana sini. Terimakasih ya membantu sekali aplikasi ini. Sukses selalu",5,Positif,meskipun sedikit jumlahnya kurang dari k saya merasa kecewa padahal itu sudah penjualan dari tahun kemarin tetap saja belum ke kirim ke rekening terus udah  hari menghubungi call center terkait juga ga direspon pas ditanya langsung lewat media sosialnya malah bikin puyeng suruh sana sini terimakasih ya membantu sekali aplikasi ini sukses selalu
"Saya suka ap bibit, cuma sayang responnya tidak efektif. Seharusnya hanya 1 orang saja yang merespon dan langsung menyelesaikan tsb dengan user. Jika user tidak merespon selama beberapa saat, lgsg akhiri saja sesi tanya jawab tersebut. Bukannya malah semua admin ikut menjawab, itu malah membingungkan, terlebih waktunya yang diberikan juga tidak diatur (terlalu fleksibel) jadi juga terlalu lama menunggu respon dari admin.",3,Positif,saya suka ap bibit cuma sayang responnya tidak efektif seharusnya hanya  orang saja yang merespon dan langsung menyelesaikan tsb dengan user jika user tidak merespon selama beberapa saat lgsg akhiri saja sesi tanya jawab tersebut bukannya malah semua admin ikut menjawab itu malah membingungkan terlebih waktunya yang diberikan juga tidak diatur terlalu fleksibel jadi juga terlalu lama menunggu respon dari admin
"Saya suka dengan aplikasi reksadana ini.. Saya sudah menggunakan dalam 1 tahun, dalam 1 tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran, namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikan(dalam pengembalian memang butuh waktu juga).",5,Positif,saya suka dengan aplikasi reksadana ini saya sudah menggunakan dalam  tahun dalam  tahun itu ada beberapa halangan seperti saya miscom dalam pembayaran namun dalam miscom itu dri pihak bibit memberitahu saya bahwa pembayaran tersebut salah dan dana itu di kembalikandalam pengembalian memang butuh waktu juga
KECEWA BUANG WAKTU. lupa nomer hp akhirnya verifikasi lewat email seteleh diikuti untuk memasukan no.hp ket.nya no.hp sudah terdaftar tidak bs lanjut. Akhirnya log in pake no.hp itu eh malah notif tdk terdaftar. muter muter gajelasssss!!!,1,Negatif,kecewa buang waktu lupa nomer hp akhirnya verifikasi lewat email seteleh diikuti untuk memasukan nohp ketnya nohp sudah terdaftar tidak bs lanjut akhirnya log in pake nohp itu eh malah notif tdk terdaftar muter muter gajelasssss
"1. Bagaimana cara menentukan nab nya penjualan, 2. Robo advisor apa ada biayanya, termasuk Perubahan komposisi dan produk pembelian baru di robo advisor apa ada biayanya 3. Emang kadang aplikasi ini serimg g bisa di buka, ada apa itu? Itu sangat merugikan sekali dan menakutkan klo saldonya besar.",2,Negatif, bagaimana cara menentukan nab nya penjualan  robo advisor apa ada biayanya termasuk perubahan komposisi dan produk pembelian baru di robo advisor apa ada biayanya  emang kadang aplikasi ini serimg g bisa di buka ada apa itu itu sangat merugikan sekali dan menakutkan klo saldonya besar
"Sampai sekarang aplikasi tdiak bisa dibuka. Awal mula saya mikir nabung aja dulu trus di ""lupain"". Tiba ada berita seperti kemarin ttg apk fintech lain, saya keinget utk cek bibit saya... ga bisa. Mohon penjelasannya. Semoga hanya krn kendala sistem aplikasinya aja ya. Terima kasih.",2,Negatif,sampai sekarang aplikasi tdiak bisa dibuka awal mula saya mikir nabung aja dulu trus di lupain tiba ada berita seperti kemarin ttg apk fintech lain saya keinget utk cek bibit saya ga bisa mohon penjelasannya semoga hanya krn kendala sistem aplikasinya aja ya terima kasih
Kasih 5 biar kebaca. Saya download krn mau cari apk trade yg lain. Dan setelah download ko lama bgt. Iy emng lama pasti. Dan pencairannya lama bgt. Akhirnya sya beralih k apk trade saya yg sebelumnya. Memang apk itu lebih besar top up nya. Tp untungny cepat dan pencairannya ga sampe 30 menit lgsg masuk no rek. Sdgkn bibit? Oh my god! 1 hari aja ga cukup kayakny buat nunggu masuk rek.,5,Positif,kasih  biar kebaca saya download krn mau cari apk trade yg lain dan setelah download ko lama bgt iy emng lama pasti dan pencairannya lama bgt akhirnya sya beralih k apk trade saya yg sebelumnya memang apk itu lebih besar top up nya tp untungny cepat dan pencairannya ga sampe  menit lgsg masuk no rek sdgkn bibit oh my god  hari aja ga cukup kayakny buat nunggu masuk rek
"Ga rekomend, penarikan lama, top up lama, semua serba lama, yg namanya naro duit tu berarti bisa sewaktu waktu di ambil kalo butuh, ini mah harus nunggu lama banget, 7 hari kerja tapi ga selesai selesai, jangan di download deh, nyesel, mendingan pake aplikasi lain, aplikasi lain ga sampe 10menit cair, duh ga lagi lagi dah invest disini, nyesel bgt.",1,Negatif,ga rekomend penarikan lama top up lama semua serba lama yg namanya naro duit tu berarti bisa sewaktu waktu di ambil kalo butuh ini mah harus nunggu lama banget  hari kerja tapi ga selesai selesai jangan di download deh nyesel mendingan pake aplikasi lain aplikasi lain ga sampe menit cair duh ga lagi lagi dah invest disini nyesel bgt
Setelah di update kok halaman ui halaman transaksinya dan keranjang jadi susah gini ya? Mau hapus pesanan bingung dan malah crash. Saran min kalo bisa bikinin fitur nabung rutin via shopeepay dan uinya enakan yang dulu. Thankyou bibit,3,Positif,setelah di update kok halaman ui halaman transaksinya dan keranjang jadi susah gini ya mau hapus pesanan bingung dan malah crash saran min kalo bisa bikinin fitur nabung rutin via shopeepay dan uinya enakan yang dulu thankyou bibit
