content,score,Label
Parah.. penarikan sampai berhari hari. Padahal keterangan di aplikasi nya order jual sudah berhasil. Tapi saldo belum masuk. Kapok pake bibit. Aplikasi lain bisa penarikan hitungan menit. Di bibit bisa 2 minggu. Yh pake bibit mending cepat cepat tarik saldo nya pindahin ke reksadana lain,1,Negatif
"Transaksi lewat gopay sudah sukses tapi belum masuk ke bibit, saya minta pengembalian dana butuh waktu 5 hari untuk apa aja ini ? Padahal bukti transaksi ada transaksi id dari gopay ada. Zaman sudah automation ini, ok lah gak automation tapi proses pengembalian dana pun gak ada info lebih lanjut sampai mana proses nya harus check sendiri saldo gopay sudah kembali atau belum. Transfer dan laporan tanggal 2 November sampai tanggal 12 November belim kembali. Pengurusan ke pihak payment gateway lama",1,Negatif
Ko setiap buka aplikasi bibit ini error mulu yah pada di update udah kenapa yah tolong buat admin nya kenapa saya tidak bisa buka aplikasi bibitnya? Tolong responnya Saya kasih bintang segini dulu karna aplikasinya tiba-tiba error begini,2,Negatif
"Saya sangat senang bisa ketemu sama aplikasi bibit saya bisa mulai investasi mulai dari 10.000 aja udah bisa ,tapi harus diperbaiki lagi soal kecepatan penjualan biar gak bertele tele uang masuk kerekening kita mudah mudahan kedepanya diperbaiki masalah masalah seperti itu ,bagi yang baru mau gabung aplikasi bibit saya nitip kode referal :satriodp : biar dapet cashback 25.000 tanks bibit",5,Positif
"Untuk berinvestasi 1 atau 2 hari sudah masuk. Tapi pencairan, membutuhkan maksimal 7 hari. 3 hari saja sudah berasa lama. Karena uangnya dibutuhkan. Saya sudah 4 hari kerja saja masih belum cair. Saya kira seperti top up bisa cepat ditangani. Ternyata sudah pengajuan lama, pencairan pun lama 😑",3,Positif
"Penarikan dana lama udah nyampe 2minggu belum masuk ke rekening, disuruh cek mutasi transaksi udah saya lakuin tetep ga ada, disuruh ngirim bukti screenshot mutasi udah saya kirim loadnya lama, muter muter aja terus.",1,Negatif
"Overall semua nya bagus dan mudah dimengerti, cmn yang dijadikan kendala dibagian penarikan membutuhkan wktu yang lama , dan tidak adanya fitur status perkembangan dana kita sudah cair/disalurkan atau belum ke rekening kita , mhn untuk memperbaiki lagi ya . Terimakasih",4,Positif
Saya gagal buka Aplikasi. Aneh. Tolong diperbaiki Maa/Mba. Connection Error. Direload sampai terompet sangkakala berkumandang gagal terus sepertinya. Terimakasih.,3,Positif
"Aplikasi paling rekomend untuk download bibit sangat cocok buat para pemula menunya sederhana dan muda di pahami ,semoga kedepan kita bisa sukses nabung bersama bibit. Trm ksih PT.BIBIT I LIKE U.",5,Positif
Penarikan dari tanggal 15 okt sampai sekarang belum juga landing udh 12 hari kenapa sangat lama prosesnya? Jadi ragu utk merekomendasikan ke family & teman2 sbb biasanya seorang yg ingin gabung di suatu bisnis investasi pasti melihat dr cara kerjanya klo serba lemot my BIBIT gk bakalan orang2 akan teryarik 🤕🤕🤕,2,Negatif
"Padahal baru mulai, tapi saat mau mendaftarkan akun saja sudah lama prosesnya. Terlebih kode verifikasi nya tidak dikirim-kirim. Padahal biasanya mendaftarkan akun melalui apk tidak seperti ini.",1,Negatif
app nya mudah digunakan. bagus mudah dimengerti. coba dari jaman kuliah udah tau bibit dan sudah melek finansial pasti ga nyesel. semoga bisa jadi tempat nabung aku untuk waktu yg lama ya. terimakasih,5,Positif
Kode referal: dapatuangloh *dapat cb 25k 😉 Menurut saya bibit aplikasi yang bagus apalagi buat saya yang boros kalau lihat barang pengen beli terus jadi ini bisa buat pengalihan daripada buang uang buat belanja yang sebenarnya gak perlu mending ditabung 👍,5,Positif
"Aplikasi bibit sangat mudah untuk pemula, dengan fitur fitur yang simpel dan keren. Saya sudah mencoba sekitar 5 bulan dan hasilnya menguntungkan. Alig deh, saya bisa mendapatkan 25rb dengan menggunakan kode referral (bibitalig) cobain dehh.",5,Positif
"Sangat disayangkan untuk tarik dana membutuhkan waktu berhari hari,nyoba nominal terendah aja butuh waktu lama,bagaimana kalau nominalnya besar dan pas kita membutuhkan dana tersebut,masa harus nunggu berhari hari...tolong di perbaiki soal sistem tarik dananya👌",3,Positif
"Selama ini sih bagus cuma pencairan nya lama banget, nunggu 7 hari dri bank kustodian. Trus nunggu lagi 7 hari baru di transfer jdi total 14 hari kurang lebih, kalo bisa prosesnya dipercepat Sama kurang update grafik, bisa 2 hari belum update kadang lebih Jangan kalah sama aplikasi sebelah",4,Positif
untuk pemula yang ingin terjun dunia pasar modal lebih baik belajar dulu di reksadana. nah tempat yang bagus untuk belajar reksadana yaa di bibit. di bibit fasilitas dan fitur2 lengkap. sudah disediakan rekomendasi reksadana dari bibit.,5,Positif
"Aplikasi yg bagus, saya kasi masukan,bisa gak ya ada fitur tambahan buat setting pisahin modal dan keuntungan, supaya saya bisa narik keuntungan saja,tanpa harus menarik modal, 😂☺️☺️🙏",5,Positif
"Sudah bagus aplikasinya, fitur juga cukup mudah, namun tolong diperbaiki sistem jualnya, saya jual pasar uang tulisanya maks 3 hari kerja, baru sampe rekening saya sekitar 10 hari. Jika bisa diperbaiki sudah lengkap bibit pokonya👍",4,Positif
"Pencairan nya lama sekali. Maksimal katanya 3 hari kerja, pengajuan saya malah udah mau lebih dari 3 hari kerja, tapi belum cair2 juga Kalau ada yang bener2 ngandelin dari pencairan disini, jangan deh. Lama pencairan nya. Cari investasi lain saja yang pencairan nya cepat",1,Negatif
"Aplikasi ini mudah digunakan, informasi yang disediakan juga lengkap, dengan interface yang enak dilihat. Buat yang mau dapat cashback jangan lupa pakai kode referal : serulhoinvestasi",5,Positif
"Proses pembelian lama.. Proses pencairan dana sangat lama.. Bikin males invest disini.. Nyesel deh invest di bibit,mending apk lain maksimal pencairan sehari saja !! Aplikasinya sih bagus, cuma prosesnya yg lama.. sayang bgt, ga reccomended..",1,Negatif
Tetap bertahan ya min untuk yang sudah bagus sekarang ini dan lebih bagus ditingkatkan lagi disegala aspeknya buat kedepannya agar selalu berinovasi juga biar konsumen semakin nyaman bertransaksi di aplikasi bibit,5,Positif
"Aplikasinya sangat mudah dipahami. Tapi saya punya kendala saat ingin melakukan verifikasi wajah. Karena saya menggunakan kacamata. Saya tidak bisa membaca dengan jelas instruksi (buka mulut, kedip mata, tengok kepala). Sehingga gagal terus. Mohon dikembangkan untuk diberi instruksi berupa suara. Terima kasih.",4,Positif
"Setelah saya telusuri ternyata benar ini app cuman untuk kalangan atas saja yg punya modal besar dan dan ingin menghambur kan uangnya, bagi kita yg miskin jgn coba coba karna udh pasti gak dpt",1,Negatif
"Aplikasi nabung reksadana yang cukup baik.. versi produk yang syariah juga ada.. tapi tidak tau kenapa akhir"" ini aplikasi bibit susah banget di buka .. hanya tampilan putih dengan tulisan bibit saja ketika di buka padahal aplikasi sudah di perbaruhi dan di instal ulang juga.. mohon kepada BIBIT untuk bisa membenahi dan meningkatkn pelayanan.. demi kenyamanan kita bersama.. terimakasih",4,Positif
"Ini mah ga akan untung klo untuk penginvest2 kecil seperti saya, setelah dicoba cairin, saldo mendem 11ribu, pencairan dana nya lama, lalu pas mau cairin kena biaya 7ribu, nah pas di tf kena admin lg 2.700an, udh gitu di tf nya ga dijadiin 1 yg bikin antum2 semua jd kena admin 2700an terus.",2,Negatif
Ini kenapa sekarang susah buka bibit ya?? Cuma tambilan putih aja gk masuk2. Dulu gmpang2 aja masuk tapi sekarang kok susah buat masuk padahal selalu diperbaharui aplikasinya. Tolong dibantu agar lebih cepat masuk jadi gmpang untuk buka aplikasinya.,4,Positif
Amplikasi setelah update malah lemot sekali dan sangat lama masuk ke amplikasi awal...utk masalah invest nya sih ok.tolong dong utk perbaikan bugs nya,3,Positif
"Yg ngomong penarikan lama mikir bego,yg lu beli tuh surat2 penting y jualny juga butuh waktu.lu bukan nyimpen duit terus berbunga sendiri,sistemny lu beli item pas lu pengen narik item ny di jual ama aplikasinya.mikir bego bener dah pada gede gk bisa bedain aplikasi reksadana sama penyimpanan uang bodoh bener",5,Positif
Aplikasinya tidak akses untuk teman-teman tunanetra yang menggunakan software pembaca layar. Banyak menu tombol yang sulit di klik. Mohon perbaiki aksesibilitasnya. Sehingga support dengan TalkBack.,1,Negatif
"Entah kenapa di realme xt kadang pas baru buka app sering gagal memuat, harus restart hp dulu baru normal lagi. Tapi ya ntar balik lagi gagal memuat, kudu restart hp lagi, mohon tim pengembang app bisa segera diperbaiki",2,Negatif
Sangat direkomendasikan untuk anda yg ingin berinvestasi apalagi untuk pemula fiturnya memudahkan pengguna... Dan untuk admin kok akhir2 ini setelah diupdate performanya mulai lambat dan membuka aplikasi terkesan berat padahal ketika membuka aplikasi lain sangat lancar mohon ditingkatkan untuk kenyamanan pengguna,4,Positif
"Maaf untuk aplikasi bibitnya saya kasih bintang satu,saya kesini belajar untuk investasi,malahan yang konon katanya cocok buat pemula,saya kecewa terhadap apk bibit ini sekarang karena tidak bertindak cepat untuk pemulihan bug nya,, saya ingin tarik dana semuanya untuk nge klik aja tidak bisa,, untuk apk bibit sudahlah untuk sponsor nya, lebih fokuskan aja ke masalah apk dan tarik dana nya memakan 1 minggu bahkan tidak bisa dikembalikan, untuk apk bibit mohon tanggung jawabnya",1,Negatif
"Sebenernya aku juga baru belajar investasi pakai aplikasi bibit ini, Yang aku suka dari aplikasi ini sih tampilannya mudah banget untuk dipake pemula kayak aku. Buat temen-temen yang baru mau belajar juga kayak aku, dan mau coba investasi pake aja aplikasi bibit ini. Buat yang mau pakai juga, pake kode referral dari aku ya ""untuksebuahmimpi"" biar dapet cashback 25 Ribu.",5,Positif
"Assalamualaikum Saya sedikit kecewa dengan aplikasi bibit yang kurang peduli dengan Investor pemula yang melakukan investasi dibawah 500ribu, dan setiap melakukan kerja hanya sore itupun hanya 3 Menit (No Profit) sudah itu tidak dikerjakan/dibiarkan saja.",2,Negatif
"ini mau tanya. sampai kapan tulisannya terpotong potong ya? mau daftar tapi gak yakin dan bingung soalnya tulisannya kepotong potong gak jelas. kalau gak diperbaikin sih ya skip dulu lah, gak jelas.",3,Positif
"Sering terjadi salah update harga, ketika saya beli reksadana eh ternyata ada kesalahan update dari returnnya, tau gitu saya pilih manager investasi lain, tapi terlanjur beli gara gara tertarik sama harga yang salah update sebelumnya, yah jadinya harus jual dulu deh nunggu 7 hari lagi buat beli reksadana lain, tolong jangan sampai ada kesalahan update harga lagi karena ini sangat fatal & potensi seorang untuk menjual / membeli reksadana yang kurang tepat",5,Positif
Mau mulai aj aplikasinya gak bisa sempurna di hp vivo y81. Mungkin perlu agak berat dikit kali ya biar app gak kayak html.,2,Negatif
Sangat disayangkan untuk masalah penarikan sangat sangat sangat lama.. pdahal investasi nya mudah ya tpi itu dlm penarikan sangat tidak mengenakan sekali terimakasih.... Semoga dapat di perbaiki untuk kedepannya.,1,Negatif
"Kok aplikasinya saat dibuka gambarnya kepotong potong ya! Jadi mengganggu banget. Apakah ada bug? Mohon bantuannya min karna setiap buka jadi gak kelihatan, kepotong - potong tampilannya.. terimakasih",3,Positif
"Mau registrasi, setelah memasukan no telp, dan saya sudah dapet kode OTP melalui sms. Lah, kok macet loading di logo bibit? Padahal sinyal saya 4G, spesifikasi HP saya juga g masalah... Knp developer bibit?",1,Negatif
"Proses pencairan dana yg lama, sedangkan status order pemberitahuannya tidaj detail, setelah Order Jual berhasil (tapi dana akan di transfer sekitar 7 harian) , harusnya di status order dijelaskan juga status dana yg di transfer. Serta kepastiannya kapan. Pas di tanya hanya, jawabannya selalu cek berkala mutasi rekening Anda. SANGAT PAYAH -",1,Negatif
"Sudah hampir setahun pakai aplikasi bibit.. Sejauh ini tidak ada kendala. Proses pencairan lancar dan masuk dengan jumlah yang sesuai. Ini kenapa banyak yang ngasih ulasan jelek ya padahal bagus kok, asal mengerti cara pakainya!!! Cuma saran aja kalau bisa ditambahkan fitur auto debet dari BCA.. Mudah""an kedepannya bisa bekerjasama dengan bank"" dan bisa menambahkan fitur auto debet tersebut.",5,Positif
"sebenernya udah lama banget download app bibit ini, tapi waktu itu belum punya KTP buat daftar, sekarang udah mulai nyoba belajar investasi di bibit via rekomendasi robo, bener-bener bagus banget buat investor pemula, kita cuma rajin-rajin TU aja terus duduk manis nerima hasil dari MI, app ini rekomendasi banget buat pemula yang mau belajar investasi. Salam sukses, salam cuan hehe",5,Positif
"Aplikasinya bagus, cuman usernya yang pekok. Investasi di sini itu harus pakai uang dingin, jangka panjang dan cenderung rewardnya kecil, kalau mau rewardnya gede judi bola aja sono.",5,Positif
"Saya sudah 1 tahun lebih berinvestasi di Bibit.., semua lancar dan aman tidak ada masalah.., terkait keuntungan relatif sesuai dengan ketentuan.., Bibit adalah aplikasi investasi untuk tujuan jangka panjang.., dari pada menabung di bank konvensional lebih baik di Bibit sekaligus belajar berinvestasi reksadana yg lebih menguntungkan.., thanks Bibit..",5,Positif
"Agak kecewa sih Dengan bibit , jual nya dapat potonga yang besar sekitar 2500-6000 sedangkan pembelian gratis, enggak dapat untung malahan rugi besar untuk mendapatkan 2500 itu beberapa harian bisa sampai seminggu atau lebih dari seminggu, kalau bisa potongan nya dikecilkan nih, katanya investasi sangat menguntungkan mana menguntungkan malahan dapat rugi. Kecewa sih",1,Negatif
"Kenapa ya di hp saya aplikasinya suka ngebug. Kadang ada kotak hitam, menu bar bawah kadang hilang. Posisi text kadang berantakan. Mohon untuk di perbaiki aplikasinya",1,Negatif
Gak bisa daftar sama sekali karena tampilannya eror ini bagaimana ya aku brlum daftar si cuman d tampilan awalnya saja suda meragukan istilahnya kita mau investasi di apk yg kualitasnya masih eror kayak gini. Sayang banget,2,Negatif
Awalnya sih bagus bibit ya recomended lah utk pemula... Tapi kenapa makin ke sini tampilannya makin acak kadut ???? Klo gini trus bibit bakalan ditinggal sama penggunanya dan pindah ke aplikasi sebelah yg lebih bagus...,1,Negatif
"Jelek banget, tampilannya error, jadi susah mau ngapa2in dan bikin ga nyaman. Kalau sdh bagus bakal saya ubah bintangnya. Cepat perbaiki ya",1,Negatif
"Aplikasi reksadan paling bagus, sangat mudah digunakan. Banyak pembelajaran dari sistem yang mudah untuk dipahami. Untuk yang butuh kode referal bisa gunakan ini "" whatbibit "". Terimakasih",5,Positif
"Fitur robot investasinya bagus, yang membuat kecewa cuma error tampilan aplikasinya tidak ada perbaikan sama sekali, bahkan sekarang membuka situs via opera mini juga mengalami tampilan error. Benar-benar membuat investasi di bibit menjadi ragu",3,Positif
"aplikasinya lumayan aksesibel buat pengguna talkback atau tuna netra dan mudah digunakan, semoga kedepannya tambah baik lagi",4,Positif
"Sangat amat tidak rekomendasi, penjualan Reksadana gk jelas. saya sudah menjual saham BNI Asset Management, PT dengan harga Rp 59.606 dan pada aplikasi di buat order jual berhasil, kemudian saya cek rekening saya yg masuk cuma Rp 7.507. Bukti screenshot dan mutasi rekening ada Dan dikatakan pihak bibit yg cair itu pasar uang, tp di aplikasi pasar uang belum cair..",1,Negatif
"Sistemnya udah bagus, udah ada ojk juga, tapi kenapa aku masuk app harus restart hp dulu ya? Awal-awal sih nggak masalah, tapi makin kesini makin ngeselin, tolong dong diperbaiki. Aku tau harus di restar dari app sebelah lagi, bibit nggak pernah balas masalah kayak gini",3,Positif
"Kenapa Ya? Saya buka Aplikasi dan Web Bibit Sama aja, sama sama acak acak an Tampilannya. Ini Hp Saya Apa Aplikasi Bibit nya? Saya Cek Di Hp Yg Lain Pun sama aja... Edit : bibit memang keren, respon terhadap keluh kesah 😁 Aplikasi bibit di hp saya sudah normal 😍",5,Positif
"Udah update clear cache, tetep aja gambarnya error, gak semua tampilan jelas di aplikasi. Ngecek nilai inves terus turun, mau dijual tapi tampilan jualnya gak ketemu2 gara gambar burk, itu sengaja bukan? Kalian gamau rugi sama yang pada ngejual investasi ya gara2 pasar lagi turun? Ditutup2 dalih gangguan? Kesalahan hp? Wkwkwk",1,Negatif
"Bibitnya keren, cuma aplikasinya aja yang UI nya berantakan di hp gua... Tampilannya tidak stabil. Mohon segera di perbaiki, ato jika hpku yg bermasalah tolong sarannya. Makasih",2,Negatif
Sungguh sangat kecewa dengan pengembalian dana nya lama Di perbaiki lagi dong sistem jual nya gak usah nunggu 1 atau 2 dan bahkan lebih dari 3 Minggu blum cair padahal cuma kecil gimna kalo jual dengan harga yg besar kaya nya bisa tahunan mungkin baru bisa cair di perbaiki lagi tolong nnti saya kasih tambah bintang 🌟🌟🌟🌟🌟 Saya biasa nya gak pernah pelit masalah kasih bintang Namun karna proses penjualan yg lambat Sy hd kecewa,1,Negatif
