content,score,Label,text_clean
"Padahal baru mulai, tapi saat mau mendaftarkan akun saja sudah lama prosesnya. Terlebih kode verifikasi nya tidak dikirim-kirim. Padahal biasanya mendaftarkan akun melalui apk tidak seperti ini.",1,Negatif,padahal baru mulai tapi saat mau mendaftarkan akun saja sudah lama prosesnya terlebih kode verifikasi nya tidak dikirimkirim padahal biasanya mendaftarkan akun melalui apk tidak seperti ini
app nya mudah digunakan. bagus mudah dimengerti. coba dari jaman kuliah udah tau bibit dan sudah melek finansial pasti ga nyesel. semoga bisa jadi tempat nabung aku untuk waktu yg lama ya. terimakasih,5,Positif,app nya mudah digunakan bagus mudah dimengerti coba dari jaman kuliah udah tau bibit dan sudah melek finansial pasti ga nyesel semoga bisa jadi tempat nabung aku untuk waktu yg lama ya terimakasih
Kode referal: dapatuangloh *dapat cb 25k 😉 Menurut saya bibit aplikasi yang bagus apalagi buat saya yang boros kalau lihat barang pengen beli terus jadi ini bisa buat pengalihan daripada buang uang buat belanja yang sebenarnya gak perlu mending ditabung 👍,5,Positif,kode referal dapatuangloh dapat cb k  menurut saya bibit aplikasi yang bagus apalagi buat saya yang boros kalau lihat barang pengen beli terus jadi ini bisa buat pengalihan daripada buang uang buat belanja yang sebenarnya gak perlu mending ditabung 
"Aplikasi bibit sangat mudah untuk pemula, dengan fitur fitur yang simpel dan keren. Saya sudah mencoba sekitar 5 bulan dan hasilnya menguntungkan. Alig deh, saya bisa mendapatkan 25rb dengan menggunakan kode referral (bibitalig) cobain dehh.",5,Positif,aplikasi bibit sangat mudah untuk pemula dengan fitur fitur yang simpel dan keren saya sudah mencoba sekitar  bulan dan hasilnya menguntungkan alig deh saya bisa mendapatkan rb dengan menggunakan kode referral bibitalig cobain dehh
"Selama ini sih bagus cuma pencairan nya lama banget, nunggu 7 hari dri bank kustodian. Trus nunggu lagi 7 hari baru di transfer jdi total 14 hari kurang lebih, kalo bisa prosesnya dipercepat Sama kurang update grafik, bisa 2 hari belum update kadang lebih Jangan kalah sama aplikasi sebelah",4,Positif,selama ini sih bagus cuma pencairan nya lama banget nunggu  hari dri bank kustodian trus nunggu lagi  hari baru di transfer jdi total  hari kurang lebih kalo bisa prosesnya dipercepat sama kurang update grafik bisa  hari belum update kadang lebih jangan kalah sama aplikasi sebelah
untuk pemula yang ingin terjun dunia pasar modal lebih baik belajar dulu di reksadana. nah tempat yang bagus untuk belajar reksadana yaa di bibit. di bibit fasilitas dan fitur2 lengkap. sudah disediakan rekomendasi reksadana dari bibit.,5,Positif,untuk pemula yang ingin terjun dunia pasar modal lebih baik belajar dulu di reksadana nah tempat yang bagus untuk belajar reksadana yaa di bibit di bibit fasilitas dan fitur lengkap sudah disediakan rekomendasi reksadana dari bibit
"Aplikasi yg bagus, saya kasi masukan,bisa gak ya ada fitur tambahan buat setting pisahin modal dan keuntungan, supaya saya bisa narik keuntungan saja,tanpa harus menarik modal, 😂☺️☺️🙏",5,Positif,aplikasi yg bagus saya kasi masukanbisa gak ya ada fitur tambahan buat setting pisahin modal dan keuntungan supaya saya bisa narik keuntungan sajatanpa harus menarik modal 
"Sudah bagus aplikasinya, fitur juga cukup mudah, namun tolong diperbaiki sistem jualnya, saya jual pasar uang tulisanya maks 3 hari kerja, baru sampe rekening saya sekitar 10 hari. Jika bisa diperbaiki sudah lengkap bibit pokonya👍",4,Positif,sudah bagus aplikasinya fitur juga cukup mudah namun tolong diperbaiki sistem jualnya saya jual pasar uang tulisanya maks  hari kerja baru sampe rekening saya sekitar  hari jika bisa diperbaiki sudah lengkap bibit pokonya
"Berkat aplikasi Bibit, saya jadi bisa menghilangkan kebiasaan top up game online dan bermain game. Terima kasih Bibit. yang mau dapet Cashback 25k bisa pakai code ini guys : (arima). Lumayan bisa buat nambah modal kalian di Aplikasi Bibit, Terimakasih.",5,Positif,berkat aplikasi bibit saya jadi bisa menghilangkan kebiasaan top up game online dan bermain game terima kasih bibit yang mau dapet cashback k bisa pakai code ini guys  arima lumayan bisa buat nambah modal kalian di aplikasi bibit terimakasih
"Pencairan nya lama sekali. Maksimal katanya 3 hari kerja, pengajuan saya malah udah mau lebih dari 3 hari kerja, tapi belum cair2 juga Kalau ada yang bener2 ngandelin dari pencairan disini, jangan deh. Lama pencairan nya. Cari investasi lain saja yang pencairan nya cepat",1,Negatif,pencairan nya lama sekali maksimal katanya  hari kerja pengajuan saya malah udah mau lebih dari  hari kerja tapi belum cair juga kalau ada yang bener ngandelin dari pencairan disini jangan deh lama pencairan nya cari investasi lain saja yang pencairan nya cepat
"Aplikasi ini mudah digunakan, informasi yang disediakan juga lengkap, dengan interface yang enak dilihat. Buat yang mau dapat cashback jangan lupa pakai kode referal : serulhoinvestasi",5,Positif,aplikasi ini mudah digunakan informasi yang disediakan juga lengkap dengan interface yang enak dilihat buat yang mau dapat cashback jangan lupa pakai kode referal  serulhoinvestasi
"Proses pembelian lama.. Proses pencairan dana sangat lama.. Bikin males invest disini.. Nyesel deh invest di bibit,mending apk lain maksimal pencairan sehari saja !! Aplikasinya sih bagus, cuma prosesnya yg lama.. sayang bgt, ga reccomended..",1,Negatif,proses pembelian lama proses pencairan dana sangat lama bikin males invest disini nyesel deh invest di bibitmending apk lain maksimal pencairan sehari saja  aplikasinya sih bagus cuma prosesnya yg lama sayang bgt ga reccomended
Tetap bertahan ya min untuk yang sudah bagus sekarang ini dan lebih bagus ditingkatkan lagi disegala aspeknya buat kedepannya agar selalu berinovasi juga biar konsumen semakin nyaman bertransaksi di aplikasi bibit,5,Positif,tetap bertahan ya min untuk yang sudah bagus sekarang ini dan lebih bagus ditingkatkan lagi disegala aspeknya buat kedepannya agar selalu berinovasi juga biar konsumen semakin nyaman bertransaksi di aplikasi bibit
"Aplikasinya sangat mudah dipahami. Tapi saya punya kendala saat ingin melakukan verifikasi wajah. Karena saya menggunakan kacamata. Saya tidak bisa membaca dengan jelas instruksi (buka mulut, kedip mata, tengok kepala). Sehingga gagal terus. Mohon dikembangkan untuk diberi instruksi berupa suara. Terima kasih.",4,Positif,aplikasinya sangat mudah dipahami tapi saya punya kendala saat ingin melakukan verifikasi wajah karena saya menggunakan kacamata saya tidak bisa membaca dengan jelas instruksi buka mulut kedip mata tengok kepala sehingga gagal terus mohon dikembangkan untuk diberi instruksi berupa suara terima kasih
"Setelah saya telusuri ternyata benar ini app cuman untuk kalangan atas saja yg punya modal besar dan dan ingin menghambur kan uangnya, bagi kita yg miskin jgn coba coba karna udh pasti gak dpt",1,Negatif,setelah saya telusuri ternyata benar ini app cuman untuk kalangan atas saja yg punya modal besar dan dan ingin menghambur kan uangnya bagi kita yg miskin jgn coba coba karna udh pasti gak dpt
"Aplikasi nabung reksadana yang cukup baik.. versi produk yang syariah juga ada.. tapi tidak tau kenapa akhir"" ini aplikasi bibit susah banget di buka .. hanya tampilan putih dengan tulisan bibit saja ketika di buka padahal aplikasi sudah di perbaruhi dan di instal ulang juga.. mohon kepada BIBIT untuk bisa membenahi dan meningkatkn pelayanan.. demi kenyamanan kita bersama.. terimakasih",4,Positif,aplikasi nabung reksadana yang cukup baik versi produk yang syariah juga ada tapi tidak tau kenapa akhir ini aplikasi bibit susah banget di buka  hanya tampilan putih dengan tulisan bibit saja ketika di buka padahal aplikasi sudah di perbaruhi dan di instal ulang juga mohon kepada bibit untuk bisa membenahi dan meningkatkn pelayanan demi kenyamanan kita bersama terimakasih
"Ini mah ga akan untung klo untuk penginvest2 kecil seperti saya, setelah dicoba cairin, saldo mendem 11ribu, pencairan dana nya lama, lalu pas mau cairin kena biaya 7ribu, nah pas di tf kena admin lg 2.700an, udh gitu di tf nya ga dijadiin 1 yg bikin antum2 semua jd kena admin 2700an terus.",2,Negatif,ini mah ga akan untung klo untuk penginvest kecil seperti saya setelah dicoba cairin saldo mendem ribu pencairan dana nya lama lalu pas mau cairin kena biaya ribu nah pas di tf kena admin lg an udh gitu di tf nya ga dijadiin  yg bikin antum semua jd kena admin an terus
Ini kenapa sekarang susah buka bibit ya?? Cuma tambilan putih aja gk masuk2. Dulu gmpang2 aja masuk tapi sekarang kok susah buat masuk padahal selalu diperbaharui aplikasinya. Tolong dibantu agar lebih cepat masuk jadi gmpang untuk buka aplikasinya.,4,Positif,ini kenapa sekarang susah buka bibit ya cuma tambilan putih aja gk masuk dulu gmpang aja masuk tapi sekarang kok susah buat masuk padahal selalu diperbaharui aplikasinya tolong dibantu agar lebih cepat masuk jadi gmpang untuk buka aplikasinya
"Yg ngomong penarikan lama mikir bego,yg lu beli tuh surat2 penting y jualny juga butuh waktu.lu bukan nyimpen duit terus berbunga sendiri,sistemny lu beli item pas lu pengen narik item ny di jual ama aplikasinya.mikir bego bener dah pada gede gk bisa bedain aplikasi reksadana sama penyimpanan uang bodoh bener",5,Positif,yg ngomong penarikan lama mikir begoyg lu beli tuh surat penting y jualny juga butuh waktulu bukan nyimpen duit terus berbunga sendirisistemny lu beli item pas lu pengen narik item ny di jual ama aplikasinyamikir bego bener dah pada gede gk bisa bedain aplikasi reksadana sama penyimpanan uang bodoh bener
Aplikasinya tidak akses untuk teman-teman tunanetra yang menggunakan software pembaca layar. Banyak menu tombol yang sulit di klik. Mohon perbaiki aksesibilitasnya. Sehingga support dengan TalkBack.,1,Negatif,aplikasinya tidak akses untuk temanteman tunanetra yang menggunakan software pembaca layar banyak menu tombol yang sulit di klik mohon perbaiki aksesibilitasnya sehingga support dengan talkback
"Entah kenapa di realme xt kadang pas baru buka app sering gagal memuat, harus restart hp dulu baru normal lagi. Tapi ya ntar balik lagi gagal memuat, kudu restart hp lagi, mohon tim pengembang app bisa segera diperbaiki",2,Negatif,entah kenapa di realme xt kadang pas baru buka app sering gagal memuat harus restart hp dulu baru normal lagi tapi ya ntar balik lagi gagal memuat kudu restart hp lagi mohon tim pengembang app bisa segera diperbaiki
Sangat direkomendasikan untuk anda yg ingin berinvestasi apalagi untuk pemula fiturnya memudahkan pengguna... Dan untuk admin kok akhir2 ini setelah diupdate performanya mulai lambat dan membuka aplikasi terkesan berat padahal ketika membuka aplikasi lain sangat lancar mohon ditingkatkan untuk kenyamanan pengguna,4,Positif,sangat direkomendasikan untuk anda yg ingin berinvestasi apalagi untuk pemula fiturnya memudahkan pengguna dan untuk admin kok akhir ini setelah diupdate performanya mulai lambat dan membuka aplikasi terkesan berat padahal ketika membuka aplikasi lain sangat lancar mohon ditingkatkan untuk kenyamanan pengguna
"Maaf untuk aplikasi bibitnya saya kasih bintang satu,saya kesini belajar untuk investasi,malahan yang konon katanya cocok buat pemula,saya kecewa terhadap apk bibit ini sekarang karena tidak bertindak cepat untuk pemulihan bug nya,, saya ingin tarik dana semuanya untuk nge klik aja tidak bisa,, untuk apk bibit sudahlah untuk sponsor nya, lebih fokuskan aja ke masalah apk dan tarik dana nya memakan 1 minggu bahkan tidak bisa dikembalikan, untuk apk bibit mohon tanggung jawabnya",1,Negatif,maaf untuk aplikasi bibitnya saya kasih bintang satusaya kesini belajar untuk investasimalahan yang konon katanya cocok buat pemulasaya kecewa terhadap apk bibit ini sekarang karena tidak bertindak cepat untuk pemulihan bug nya saya ingin tarik dana semuanya untuk nge klik aja tidak bisa untuk apk bibit sudahlah untuk sponsor nya lebih fokuskan aja ke masalah apk dan tarik dana nya memakan  minggu bahkan tidak bisa dikembalikan untuk apk bibit mohon tanggung jawabnya
"Sebenernya aku juga baru belajar investasi pakai aplikasi bibit ini, Yang aku suka dari aplikasi ini sih tampilannya mudah banget untuk dipake pemula kayak aku. Buat temen-temen yang baru mau belajar juga kayak aku, dan mau coba investasi pake aja aplikasi bibit ini. Buat yang mau pakai juga, pake kode referral dari aku ya ""untuksebuahmimpi"" biar dapet cashback 25 Ribu.",5,Positif,sebenernya aku juga baru belajar investasi pakai aplikasi bibit ini yang aku suka dari aplikasi ini sih tampilannya mudah banget untuk dipake pemula kayak aku buat tementemen yang baru mau belajar juga kayak aku dan mau coba investasi pake aja aplikasi bibit ini buat yang mau pakai juga pake kode referral dari aku ya untuksebuahmimpi biar dapet cashback  ribu
"Assalamualaikum Saya sedikit kecewa dengan aplikasi bibit yang kurang peduli dengan Investor pemula yang melakukan investasi dibawah 500ribu, dan setiap melakukan kerja hanya sore itupun hanya 3 Menit (No Profit) sudah itu tidak dikerjakan/dibiarkan saja.",2,Negatif,assalamualaikum saya sedikit kecewa dengan aplikasi bibit yang kurang peduli dengan investor pemula yang melakukan investasi dibawah ribu dan setiap melakukan kerja hanya sore itupun hanya  menit no profit sudah itu tidak dikerjakandibiarkan saja
Aplikasi sering error. Tlng donk update ini fungsinya apa kalo masih sering tidak bisa bisa dibuka aplikasi nya,1,Negatif,aplikasi sering error tlng donk update ini fungsinya apa kalo masih sering tidak bisa bisa dibuka aplikasi nya
"Sering terjadi salah update harga, ketika saya beli reksadana eh ternyata ada kesalahan update dari returnnya, tau gitu saya pilih manager investasi lain, tapi terlanjur beli gara gara tertarik sama harga yang salah update sebelumnya, yah jadinya harus jual dulu deh nunggu 7 hari lagi buat beli reksadana lain, tolong jangan sampai ada kesalahan update harga lagi karena ini sangat fatal & potensi seorang untuk menjual / membeli reksadana yang kurang tepat",5,Positif,sering terjadi salah update harga ketika saya beli reksadana eh ternyata ada kesalahan update dari returnnya tau gitu saya pilih manager investasi lain tapi terlanjur beli gara gara tertarik sama harga yang salah update sebelumnya yah jadinya harus jual dulu deh nunggu  hari lagi buat beli reksadana lain tolong jangan sampai ada kesalahan update harga lagi karena ini sangat fatal  potensi seorang untuk menjual  membeli reksadana yang kurang tepat
Mau mulai aj aplikasinya gak bisa sempurna di hp vivo y81. Mungkin perlu agak berat dikit kali ya biar app gak kayak html.,2,Negatif,mau mulai aj aplikasinya gak bisa sempurna di hp vivo y mungkin perlu agak berat dikit kali ya biar app gak kayak html
Sangat disayangkan untuk masalah penarikan sangat sangat sangat lama.. pdahal investasi nya mudah ya tpi itu dlm penarikan sangat tidak mengenakan sekali terimakasih.... Semoga dapat di perbaiki untuk kedepannya.,1,Negatif,sangat disayangkan untuk masalah penarikan sangat sangat sangat lama pdahal investasi nya mudah ya tpi itu dlm penarikan sangat tidak mengenakan sekali terimakasih semoga dapat di perbaiki untuk kedepannya
"Mau registrasi, setelah memasukan no telp, dan saya sudah dapet kode OTP melalui sms. Lah, kok macet loading di logo bibit? Padahal sinyal saya 4G, spesifikasi HP saya juga g masalah... Knp developer bibit?",1,Negatif,mau registrasi setelah memasukan no telp dan saya sudah dapet kode otp melalui sms lah kok macet loading di logo bibit padahal sinyal saya g spesifikasi hp saya juga g masalah knp developer bibit
